NO2_lag1,NO2
0.1721035633899204,0.16147054170756925
0.16147054170756925,0.1508375200252181
0.1508375200252181,0.140204498342867
0.140204498342867,0.12957147666051588
0.12957147666051588,0.1481824869412598
0.1481824869412598,0.21157877835961764
0.21157877835961764,0.16889201145810512
0.16889201145810512,0.22164858458406506
0.22164858458406506,0.18875579102334633
0.18875579102334633,0.15586299746262758
0.15586299746262758,0.12297020390190883
0.12297020390190883,0.14614294694998614
0.14614294694998614,0.16931568999806346
0.16931568999806346,0.19248843304614077
0.19248843304614077,0.2156611760942181
0.2156611760942181,0.13611442429969686
0.13611442429969686,0.18118027586787766
0.18118027586787766,0.19950212081690266
0.19950212081690266,0.19941988624518098
0.19941988624518098,0.17232159739984404
0.17232159739984404,0.22293901382705222
0.22293901382705222,0.20192553033044447
0.20192553033044447,0.2232281551170896
0.2232281551170896,0.17733037121117623
0.17733037121117623,0.13143258730526286
0.13143258730526286,0.13729552132456413
0.13729552132456413,0.14315845534386543
0.14315845534386543,0.14902138936316672
0.14902138936316672,0.17958250578192425
0.17958250578192425,0.14199250324272197
0.14199250324272197,0.17088199553329597
0.17088199553329597,0.19977148782387
0.19977148782387,0.13390520212703166
0.13390520212703166,0.15907174186029804
0.15907174186029804,0.18229855865711503
0.18229855865711503,0.1929047628454404
0.1929047628454404,0.2063776370368836
0.2063776370368836,0.21985051122832677
0.21985051122832677,0.23332338541976994
0.23332338541976994,0.24679625961121315
0.24679625961121315,0.25889073203995233
0.25889073203995233,0.1768083762180167
0.1768083762180167,0.18854344153545888
0.18854344153545888,0.1822749417119448
0.1822749417119448,0.2694769495770207
0.2694769495770207,0.08931064364910733
0.08931064364910733,0.13612661343223975
0.13612661343223975,0.22865368146062193
0.22865368146062193,0.18832378070508404
0.18832378070508404,0.18393524020464763
0.18393524020464763,0.16890447306303885
0.16890447306303885,0.2603553031962574
0.2603553031962574,0.26905227330727827
0.26905227330727827,0.2596071581221796
0.2596071581221796,0.21837859934525689
0.21837859934525689,0.19514397701583192
0.19514397701583192,0.12890118255822486
0.12890118255822486,0.22772084418197514
0.22772084418197514,0.20319473878252203
0.20319473878252203,0.17866863338306888
0.17866863338306888,0.260598392645297
0.260598392645297,0.20567561592884814
0.20567561592884814,0.1847951630701179
0.1847951630701179,0.17759053225758564
0.17759053225758564,0.22501267697833088
0.22501267697833088,0.22294561727558304
0.22294561727558304,0.19664948514538627
0.19664948514538627,0.1703533530151895
0.1703533530151895,0.1986895700814416
0.1986895700814416,0.22702578714769367
0.22702578714769367,0.2208419701404719
0.2208419701404719,0.2076615229355438
0.2076615229355438,0.2858096338784477
0.2858096338784477,0.24202849230434453
0.24202849230434453,0.22013792151729294
0.22013792151729294,0.21472214808257373
0.21472214808257373,0.1953500262475058
0.1953500262475058,0.16254106068773555
0.16254106068773555,0.18337528139285642
0.18337528139285642,0.2818365857254038
0.2818365857254038,0.2207462121228817
0.2207462121228817,0.22936858089607115
0.22936858089607115,0.31398239756230173
0.31398239756230173,0.17209240003579007
0.17209240003579007,0.13687113622629826
0.13687113622629826,0.12200206942780839
0.12200206942780839,0.1828100133763909
0.1828100133763909,0.2741994771174681
0.2741994771174681,0.13539405538169635
0.13539405538169635,0.15620210671645646
0.15620210671645646,0.17701015805121656
0.17701015805121656,0.09306431947195493
0.09306431947195493,0.14854994801587407
0.14854994801587407,0.13647512966179726
0.13647512966179726,0.15957804364582964
0.15957804364582964,0.20781182752161076
0.20781182752161076,0.2322324961231787
0.2322324961231787,0.2566531647247466
0.2566531647247466,0.23071910632902476
0.23071910632902476,0.1657832617565726
0.1657832617565726,0.19755244863124094
0.19755244863124094,0.13148788317281437
0.13148788317281437,0.13559791281340283
0.13559791281340283,0.1247293577821741
0.1247293577821741,0.17741038793777547
0.17741038793777547,0.1728067965994003
0.1728067965994003,0.16820320526102517
0.16820320526102517,0.21738183924233123
0.21738183924233123,0.13557287740902157
0.13557287740902157,0.1569983752230918
0.1569983752230918,0.2162019937205532
0.2162019937205532,0.24467712963318766
0.24467712963318766,0.23605756572284503
0.23605756572284503,0.17471108810767405
0.17471108810767405,0.18109284428599554
0.18109284428599554,0.13430870568922754
0.13430870568922754,0.11806651027018562
0.11806651027018562,0.1380460652242005
0.1380460652242005,0.1976945630177952
0.1976945630177952,0.3016335080455688
0.3016335080455688,0.29622539188642133
0.29622539188642133,0.2469573088254569
0.2469573088254569,0.19768922576449244
0.19768922576449244,0.13389294888333803
0.13389294888333803,0.11785861784292664
0.11785861784292664,0.14880442520807174
0.14880442520807174,0.15502048211024416
0.15502048211024416,0.1817941561644254
0.1817941561644254,0.21697886860407622
0.21697886860407622,0.2968859170521116
0.2968859170521116,0.21702332968714516
0.21702332968714516,0.17934640044137323
0.17934640044137323,0.1988190886303402
0.1988190886303402,0.14320226463023472
0.14320226463023472,0.09475924880483792
0.09475924880483792,0.04631623297944112
0.04631623297944112,0.09641211962002763
0.09641211962002763,0.16205724588834153
0.16205724588834153,0.22770237215665545
0.22770237215665545,0.1674237178481076
0.1674237178481076,0.21937707842841292
0.21937707842841292,0.27133043900871817
0.27133043900871817,0.16459154765800565
0.16459154765800565,0.12523818795121477
0.12523818795121477,0.0
0.0,0.12335994760836758
0.12335994760836758,0.14487655538159616
0.14487655538159616,0.13561792350634141
0.13561792350634141,0.05615150298375299
0.05615150298375299,0.1361202984838875
0.2655740550507225,0.36062183729174946
0.36062183729174946,0.19931351382518903
0.19931351382518903,0.18267165149563103
0.18267165149563103,0.16602978916607303
0.16602978916607303,0.12990671386796715
0.12990671386796715,0.1428841531139367
0.1428841531139367,0.07736300178345201
0.07736300178345201,0.15175253640742026
0.15175253640742026,0.12387425928080031
0.12387425928080031,0.13267839919425106
0.13267839919425106,0.14068962040869495
0.14068962040869495,0.11048233770519292
0.11048233770519292,0.08027505500169087
0.08027505500169087,0.05006777229818882
0.05006777229818882,0.11332946556103247
0.11332946556103247,0.1639826840590068
0.1639826840590068,0.3489626835837829
0.3489626835837829,0.1490669603705336
0.1490669603705336,0.16742758254841583
0.16742758254841583,0.1857882047262981
0.1857882047262981,0.17252599176243838
0.17252599176243838,0.1331380200481178
0.1331380200481178,0.2043009606615181
0.2043009606615181,0.17519618112313678
0.17519618112313678,0.11437001357994382
0.11437001357994382,0.17798572140491414
0.17798572140491414,0.26103044570432654
0.26103044570432654,0.4409988084541932
0.4409988084541932,0.30370021113004037
0.30370021113004037,0.1432972773556971
0.1432972773556971,0.14212643143671044
0.14212643143671044,0.16779102265179185
0.16779102265179185,0.08462317288729816
0.08462317288729816,0.2064146251639392
0.2064146251639392,0.24422805306015144
0.24422805306015144,0.28204148095636367
0.28204148095636367,0.2944118276738748
0.2944118276738748,0.18878664718595922
0.18878664718595922,0.1591599307551488
0.1591599307551488,0.14069936530361418
0.14069936530361418,0.12852666925702427
0.12852666925702427,0.07843399859203899
0.07843399859203899,0.16328064291623673
0.16328064291623673,0.152788528527679
0.152788528527679,0.19935831149179956
0.19935831149179956,0.196047657745186
0.196047657745186,0.1927370039985724
0.1927370039985724,0.25606277315106746
0.25606277315106746,0.15408447533658054
0.15408447533658054,0.20920049508233418
0.20920049508233418,0.22514347173982474
0.22514347173982474,0.2410864483973154
0.2410864483973154,0.15637368418374303
0.15637368418374303,0.19619695859104846
0.19619695859104846,0.23025791475196378
0.23025791475196378,0.15624425979809714
0.15624425979809714,0.16363512148281717
0.16363512148281717,0.15423994087028564
0.15423994087028564,0.17353534169259927
0.17353534169259927,0.22958703964236876
0.22958703964236876,0.22307174394391044
0.22307174394391044,0.173509885558791
0.173509885558791,0.1519738801555032
0.1519738801555032,0.24931098343820646
0.24931098343820646,0.3761897516963109
0.3761897516963109,0.24688959743286132
0.24688959743286132,0.14140881529124674
0.14140881529124674,0.2183658011567815
0.2183658011567815,0.16975278379632336
0.16975278379632336,0.1815868207027888
0.1815868207027888,0.16550760384293456
0.16550760384293456,0.08713510787923238
0.08713510787923238,0.10371135044248915
0.10371135044248915,0.10112722228782485
0.10112722228782485,0.07897728449767932
0.07897728449767932,0.22737857077572526
0.22737857077572526,0.19968854402254277
0.19968854402254277,0.1974208444664684
0.1974208444664684,0.1681202734805387
0.1681202734805387,0.15594401525813334
0.15594401525813334,0.14249707002023548
0.14249707002023548,0.18743303640387415
0.18743303640387415,0.1430485982156985
0.1430485982156985,0.1634706323046392
0.1634706323046392,0.167531544789833
0.167531544789833,0.18149213654697421
0.18149213654697421,0.3107176814586986
0.3107176814586986,0.22298503361247463
0.22298503361247463,0.19244882838274374
0.19244882838274374,0.21953112550290688
0.21953112550290688,0.157323490882613
0.157323490882613,0.16209609323876992
0.16209609323876992,0.15529681719791236
0.15529681719791236,0.18852351098145875
0.18852351098145875,0.14840341797380954
0.14840341797380954,0.36770375535473365
0.36770375535473365,0.10109142021705872
0.10109142021705872,0.15294799299441428
0.15294799299441428,0.06400888668702703
0.06400888668702703,0.11554242033832228
0.11554242033832228,0.16707595398961755
0.16707595398961755,0.21860948764091281
0.21860948764091281,0.15944454419516202
0.15944454419516202,0.27886388789972955
0.27886388789972955,0.16121762622293523
0.16121762622293523,0.20523179847364975
0.20523179847364975,0.16489555472113115
0.16489555472113115,0.1642688922638958
0.1642688922638958,0.30190944243854456
0.30190944243854456,0.1999965620395392
0.1999965620395392,0.10557642796469094
0.10557642796469094,0.15266570158014353
0.15266570158014353,0.1997549751955961
0.1997549751955961,0.13366128323997883
0.13366128323997883,0.16456026141642288
0.16456026141642288,0.14485561908391817
0.14485561908391817,0.22696301031023508
0.22696301031023508,0.21308038171939453
0.21308038171939453,0.18135359235012927
0.18135359235012927,0.18145000350006812
0.18145000350006812,0.1607973575948093
0.1607973575948093,0.1401447116895504
0.1401447116895504,0.27715860341391074
0.27715860341391074,0.21613990607796552
0.21613990607796552,0.12594371914475566
0.12594371914475566,0.15925472576982833
0.15925472576982833,0.192565732394901
0.192565732394901,0.22587673901997368
0.22587673901997368,0.18092098633242426
0.18092098633242426,0.1958670786716346
0.1958670786716346,0.23021555330908305
0.23021555330908305,0.24330130433735575
0.24330130433735575,0.15586085107472528
0.15586085107472528,0.19622777601984115
0.19622777601984115,0.17931871644507513
0.17931871644507513,0.16658210272313317
0.16658210272313317,0.20026776823514464
0.20026776823514464,0.21772452736758774
0.21772452736758774,0.23518128650003084
0.23518128650003084,0.2521188845525264
0.2521188845525264,0.26905648260502196
0.26905648260502196,0.2859940806575175
0.2859940806575175,0.30293167871001314
0.30293167871001314,0.23168487670444
0.23168487670444,0.22226261113417556
0.22226261113417556,0.21284034556391107
0.21284034556391107,0.20177499200580695
0.20177499200580695,0.1907096384477029
0.1907096384477029,0.17964428488959883
0.17964428488959883,1.0
1.0,0.2179470591754336
0.2179470591754336,0.3195123609704617
0.3195123609704617,0.20338485238627912
0.20338485238627912,0.1702501020068513
0.1702501020068513,0.16390023711909812
0.16390023711909812,0.13775222378542126
0.13775222378542126,0.19298477356161925
0.19298477356161925,0.2283433233866219
0.2283433233866219,0.22895757432576008
0.22895757432576008,0.22957182526489828
0.22957182526489828,0.22969406679748816
0.22969406679748816,0.22981630833007805
0.22981630833007805,0.22993854986266787
0.22993854986266787,0.23006079139525776
0.23006079139525776,0.2301830329278477
0.2301830329278477,0.12576504537446662
0.12576504537446662,0.151460225622366
0.151460225622366,0.1771554058702654
0.1771554058702654,0.2028505861181648
0.2028505861181648,0.2005076531283817
0.2005076531283817,0.1981647201385987
0.1981647201385987,0.19582178714881565
0.19582178714881565,0.1934788541590326
0.1934788541590326,0.1921360701475362
0.1921360701475362,0.1770776230165763
0.1770776230165763,0.17850540410348803
0.17850540410348803,0.17993318519039975
0.17993318519039975,0.18136096627731146
0.18136096627731146,0.18278874736422318
0.18278874736422318,0.1842165284511349
0.1842165284511349,0.18564430953804661
0.18564430953804661,0.18707209062495833
0.18707209062495833,0.29282205545398166
0.29282205545398166,0.2753549035033018
0.2753549035033018,0.25788775155262184
0.25788775155262184,0.2404205996019419
0.2404205996019419,0.22295344765126196
0.22295344765126196,0.20548629570058202
0.20548629570058202,0.2127511789740108
0.2127511789740108,0.29567489748326464
0.29567489748326464,0.15555276894657805
0.15555276894657805,0.24393711866136558
0.24393711866136558,0.13849844552497556
0.13849844552497556,0.2293299739624582
0.2293299739624582,0.17912342987283913
0.17912342987283913,0.2615314342782369
0.2615314342782369,0.2869529360442787
0.2869529360442787,0.25176762456606266
0.25176762456606266,0.21658231308784665
0.21658231308784665,0.21619221677005857
0.21619221677005857,0.20262083579543527
0.20262083579543527,0.2402691354054351
0.2402691354054351,0.20450719821969743
0.20450719821969743,0.22886226308275182
0.22886226308275182,0.2300935083840222
0.2300935083840222,0.2313247536852926
0.2313247536852926,0.23255599898656298
0.23255599898656298,0.23378724428783337
0.23378724428783337,0.2350184895891037
0.2350184895891037,0.23624973489037415
0.23624973489037415,0.20980701361564574
0.20980701361564574,0.18336429234091728
0.18336429234091728,0.15692157106618887
0.15692157106618887,0.13047884979146046
0.13047884979146046,0.15149763581449766
0.15149763581449766,0.17251642183753485
0.17251642183753485,0.19353520786057204
0.19353520786057204,0.16382647724012073
0.16382647724012073,0.16896850808183161
0.16896850808183161,0.1741105389235425
0.1741105389235425,0.22746947237364362
0.22746947237364362,0.23398630673972076
0.23398630673972076,0.24050314110579796
0.24050314110579796,0.2994024399982738
0.2994024399982738,0.26142429252443544
0.26142429252443544,0.28776991245261735
0.28776991245261735,0.20602909676564451
0.20602909676564451,0.16612240974422177
0.16612240974422177,0.1539862169841097
0.1539862169841097,0.1926802415884467
0.1926802415884467,0.1682313380353787
0.1682313380353787,0.14865452131669718
0.14865452131669718,0.12907770459801565
0.12907770459801565,0.18285165356882532
0.18285165356882532,0.17963274087551068
0.17963274087551068,0.22161749067593467
0.22161749067593467,0.18946177366624062
